Nr;Distance;Azimuth;Elevation
999;201.5;121.2;3.6
1000;153.4;120.6;3.6
1001;92.1;120.0;3.6
1002;80.3;119.4;3.6
1003;74.7;118.8;3.6
1004;72.5;118.2;3.6
1005;70.6;117.6;3.6
1006;69.0;117.0;3.6
1007;67.7;116.4;3.6
1008;67.1;115.8;3.6
1009;65.7;115.2;3.6
1010;65.7;114.6;3.6
1011;65.4;114.0;3.6
1012;64.9;113.4;3.6
1013;64.7;112.8;3.6
1014;64.9;112.2;3.6
1015;64.2;111.6;3.6
1016;64.6;111.0;3.6
1017;64.3;110.4;3.6
1018;64.4;109.8;3.6
1019;64.3;109.2;3.6
1020;64.4;108.6;3.6
1021;64.1;108.0;3.6
1022;64.4;107.4;3.6
1023;64.3;106.8;3.6
1024;64.3;106.2;3.6
1025;64.6;105.6;3.6
1026;64.7;105.0;3.6
1027;65.0;104.4;3.6
1028;65.3;103.8;3.6
1029;65.4;103.2;3.6
1030;65.4;102.6;3.6
1031;65.5;102.0;3.6
1032;66.0;101.4;3.6
1033;65.9;100.8;3.6
1034;66.2;100.2;3.6
1035;66.2;99.6;3.6
1036;66.2;99.0;3.6
1037;66.3;98.4;3.6
1038;66.4;97.8;3.6
1039;66.4;97.2;3.6
1040;66.6;96.6;3.6
1041;66.9;96.0;3.6
1042;66.6;95.4;3.6
1043;66.6;94.8;3.6
1044;66.7;94.2;3.6
1045;66.5;93.6;3.6
1046;66.6;93.0;3.6
1047;66.7;92.4;3.6
1048;66.6;91.8;3.6
1049;66.5;91.2;3.6
1050;66.4;90.6;3.6
1051;66.6;90.0;3.6
1052;66.4;89.4;3.6
1053;66.7;88.8;3.6
1054;66.3;88.2;3.6
1055;66.2;87.6;3.6
1056;66.1;87.0;3.6
1057;66.3;86.4;3.6
1058;66.0;85.8;3.6
1059;66.1;85.2;3.6
1060;66.1;84.6;3.6
1061;66.1;84.0;3.6
1062;65.8;83.4;3.6
1063;65.5;82.8;3.6
1064;65.8;82.2;3.6
1065;66.1;81.6;3.6
1066;66.0;81.0;3.6
1067;65.9;80.4;3.6
1068;65.9;79.8;3.6
1069;65.9;79.2;3.6
1070;66.2;78.6;3.6
1071;66.1;78.0;3.6
1072;66.6;77.4;3.6
1073;67.0;76.8;3.6
1074;67.2;76.2;3.6
1075;67.4;75.6;3.6
1076;67.5;75.0;3.6
1077;68.5;74.4;3.6
1078;68.7;73.8;3.6
1079;69.4;73.2;3.6
1080;70.5;72.6;3.6
1081;72.2;72.0;3.6
1082;74.2;71.4;3.6
1083;75.4;70.8;3.6
1084;88.4;70.2;3.6
1085;195.3;69.6;3.6
1086;330.7;69.0;3.6
1087;332.1;68.4;3.6
1088;336.7;67.8;3.6
1089;339.1;67.2;3.6
1090;340.2;66.6;3.6
1091;342.7;66.0;3.6
1092;341.7;65.4;3.6
1093;342.5;64.8;3.6
1094;341.0;64.2;3.6
1095;336.5;63.6;3.6
1096;335.6;63.0;3.6
1097;333.1;62.4;3.6
1098;324.6;61.8;3.6
1099;311.8;61.2;3.6
1100;291.0;60.6;3.6
1101;251.8;60.0;3.6
1102;232.0;59.4;3.6
1103;229.5;58.8;3.6
1104;224.7;58.2;3.6
1105;221.5;57.6;3.6
1106;219.1;57.0;3.6
1107;216.3;56.4;3.6
1108;214.6;55.8;3.6
1109;212.3;55.2;3.6
1110;211.0;54.6;3.6
1111;208.7;54.0;3.6
1112;207.1;53.4;3.6
1113;204.9;52.8;3.6
1114;203.4;52.2;3.6
1115;202.1;51.6;3.6
1116;200.5;51.0;3.6
1117;199.4;50.4;3.6
1118;197.1;49.8;3.6
1119;197.1;49.2;3.6
1120;195.2;48.6;3.6
1121;194.0;48.0;3.6
1122;192.4;47.4;3.6
1123;191.3;46.8;3.6
1124;189.7;46.2;3.6
1125;188.1;45.6;3.6
1126;186.4;45.0;3.6
1127;185.6;44.4;3.6
1128;183.6;43.8;3.6
1129;181.9;43.2;3.6
1130;180.8;42.6;3.6
1131;179.6;42.0;3.6
1132;178.4;41.4;3.6
1133;177.0;40.8;3.6
1134;176.2;40.2;3.6
1135;175.4;39.6;3.6
1136;174.1;39.0;3.6
1137;173.2;38.4;3.6
1138;172.3;37.8;3.6
1139;171.4;37.2;3.6
1140;170.6;36.6;3.6
1141;169.3;36.0;3.6
1142;168.8;35.4;3.6
1143;167.7;34.8;3.6
1144;166.6;34.2;3.6
1145;166.2;33.6;3.6
1146;166.0;33.0;3.6
1147;165.4;32.4;3.6
1148;165.0;31.8;3.6
1149;164.5;31.2;3.6
1150;164.2;30.6;3.6
1151;164.2;30.0;3.6
1152;163.8;29.4;3.6
1153;163.7;28.8;3.6
1154;163.6;28.2;3.6
1155;163.5;27.6;3.6
1156;163.9;27.0;3.6
1157;163.8;26.4;3.6
1158;163.7;25.8;3.6
1159;164.0;25.2;3.6
1160;163.7;24.6;3.6
1161;163.8;24.0;3.6
1162;164.1;23.4;3.6
1163;164.1;22.8;3.6
1164;164.5;22.2;3.6
1165;164.3;21.6;3.6
1166;164.8;21.0;3.6
1167;164.8;20.4;3.6
1168;165.0;19.8;3.6
1169;165.6;19.2;3.6
1170;165.9;18.6;3.6
1171;166.4;18.0;3.6
1172;166.3;17.4;3.6
1173;166.6;16.8;3.6
1174;166.8;16.2;3.6
1175;166.7;15.6;3.6
1176;166.6;15.0;3.6
1177;166.5;14.4;3.6
1178;166.8;13.8;3.6
1179;166.3;13.2;3.6
1180;166.2;12.6;3.6
1181;165.8;12.0;3.6
1182;165.6;11.4;3.6
1183;165.7;10.8;3.6
1184;165.3;10.2;3.6
1185;165.4;9.6;3.6
1186;165.4;9.0;3.6
1187;164.8;8.4;3.6
1188;165.0;7.8;3.6
1189;165.2;7.2;3.6
1190;165.3;6.6;3.6
1191;165.8;6.0;3.6
1192;165.8;5.4;3.6
1193;165.4;4.8;3.6
1194;165.5;4.2;3.6
1195;165.7;3.6;3.6
1196;165.8;3.0;3.6
1197;165.4;2.4;3.6
1198;165.3;1.8;3.6
1199;165.1;1.2;3.6
1200;164.9;0.6;3.6
1201;164.4;0.0;3.6
1202;164.3;-0.6;7.2
1203;164.9;0.0;7.2
1204;165.3;0.6;7.2
1205;165.3;1.2;7.2
1206;165.7;1.8;7.2
1207;165.8;2.4;7.2
1208;166.1;3.0;7.2
1209;166.0;3.6;7.2
1210;165.9;4.2;7.2
1211;166.3;4.8;7.2
1212;166.3;5.4;7.2
1213;166.2;6.0;7.2
1214;165.9;6.6;7.2
1215;166.2;7.2;7.2
1216;165.9;7.8;7.2
1217;165.8;8.4;7.2
1218;165.9;9.0;7.2
1219;166.0;9.6;7.2
1220;165.8;10.2;7.2
1221;165.9;10.8;7.2
1222;166.3;11.4;7.2
1223;166.3;12.0;7.2
1224;166.6;12.6;7.2
1225;166.4;13.2;7.2
1226;166.6;13.8;7.2
1227;167.3;14.4;7.2
1228;166.8;15.0;7.2
1229;167.5;15.6;7.2
1230;167.4;16.2;7.2
1231;167.6;16.8;7.2
1232;167.2;17.4;7.2
1233;167.2;18.0;7.2
1234;167.0;18.6;7.2
1235;166.6;19.2;7.2
1236;166.6;19.8;7.2
1237;165.8;20.4;7.2
1238;166.3;21.0;7.2
1239;165.3;21.6;7.2
1240;165.3;22.2;7.2
1241;165.0;22.8;7.2
1242;164.9;23.4;7.2
1243;164.8;24.0;7.2
1244;165.0;24.6;7.2
1245;164.6;25.2;7.2
1246;164.5;25.8;7.2
1247;164.4;26.4;7.2
1248;164.2;27.0;7.2
1249;164.3;27.6;7.2
1250;164.7;28.2;7.2
1251;164.5;28.8;7.2
1252;164.3;29.4;7.2
1253;164.3;30.0;7.2
1254;164.7;30.6;7.2
1255;164.5;31.2;7.2
1256;165.2;31.8;7.2
1257;165.4;32.4;7.2
1258;165.6;33.0;7.2
1259;166.1;33.6;7.2
1260;166.7;34.2;7.2
1261;167.1;34.8;7.2
1262;168.1;35.4;7.2
1263;168.9;36.0;7.2
1264;169.3;36.6;7.2
1265;170.8;37.2;7.2
1266;171.2;37.8;7.2
1267;172.4;38.4;7.2
1268;173.4;39.0;7.2
1269;174.2;39.6;7.2
1270;175.5;40.2;7.2
1271;176.4;40.8;7.2
1272;177.7;41.4;7.2
1273;179.0;42.0;7.2
1274;180.1;42.6;7.2
1275;181.1;43.2;7.2
1276;182.2;43.8;7.2
1277;183.5;44.4;7.2
1278;185.1;45.0;7.2
1279;186.7;45.6;7.2
1280;188.0;46.2;7.2
1281;189.9;46.8;7.2
1282;191.2;47.4;7.2
1283;192.6;48.0;7.2
1284;193.7;48.6;7.2
1285;194.9;49.2;7.2
1286;196.3;49.8;7.2
1287;197.7;50.4;7.2
1288;199.2;51.0;7.2
1289;200.3;51.6;7.2
1290;202.2;52.2;7.2
1291;202.7;52.8;7.2
1292;204.9;53.4;7.2
1293;206.6;54.0;7.2
1294;208.6;54.6;7.2
1295;210.2;55.2;7.2
1296;211.6;55.8;7.2
1297;214.4;56.4;7.2
1298;216.6;57.0;7.2
1299;217.9;57.6;7.2
1300;220.8;58.2;7.2
1301;223.5;58.8;7.2
1302;227.3;59.4;7.2
1303;233.0;60.0;7.2
1304;239.2;60.6;7.2
1305;257.7;61.2;7.2
1306;308.9;61.8;7.2
1307;321.1;62.4;7.2
1308;332.4;63.0;7.2
1309;338.7;63.6;7.2
1310;339.4;64.2;7.2
1311;341.7;64.8;7.2
1312;345.1;65.4;7.2
1313;344.7;66.0;7.2
1314;345.6;66.6;7.2
1315;347.4;67.2;7.2
1316;345.9;67.8;7.2
1317;345.8;68.4;7.2
1318;344.1;69.0;7.2
1319;343.2;69.6;7.2
1320;341.2;70.2;7.2
1321;341.0;70.8;7.2
1322;340.2;71.4;7.2
1323;339.7;72.0;7.2
1324;337.1;72.6;7.2
1325;330.0;73.2;7.2
1326;154.3;73.8;7.2
1327;86.0;74.4;7.2
1328;81.1;75.0;7.2
1329;75.8;75.6;7.2
1330;74.6;76.2;7.2
1331;73.2;76.8;7.2
1332;71.9;77.4;7.2
1333;71.3;78.0;7.2
1334;70.6;78.6;7.2
1335;70.3;79.2;7.2
1336;69.6;79.8;7.2
1337;69.9;80.4;7.2
1338;69.5;81.0;7.2
1339;69.4;81.6;7.2
1340;69.4;82.2;7.2
1341;69.1;82.8;7.2
1342;69.2;83.4;7.2
1343;68.8;84.0;7.2
1344;69.2;84.6;7.2
1345;69.7;85.2;7.2
1346;69.3;85.8;7.2
1347;69.8;86.4;7.2
1348;69.3;87.0;7.2
1349;70.0;87.6;7.2
1350;69.7;88.2;7.2
1351;69.9;88.8;7.2
1352;70.1;89.4;7.2
1353;71.0;90.0;7.2
1354;70.8;90.6;7.2
1355;70.8;91.2;7.2
1356;71.2;91.8;7.2
1357;71.8;92.4;7.2
1358;71.4;93.0;7.2
1359;71.6;93.6;7.2
1360;71.2;94.2;7.2
1361;71.9;94.8;7.2
1362;72.2;95.4;7.2
1363;71.7;96.0;7.2
1364;71.7;96.6;7.2
1365;71.6;97.2;7.2
1366;71.9;97.8;7.2
1367;71.7;98.4;7.2
1368;71.5;99.0;7.2
1369;71.5;99.6;7.2
1370;71.2;100.2;7.2
1371;71.1;100.8;7.2
1372;70.9;101.4;7.2
1373;70.9;102.0;7.2
1374;70.3;102.6;7.2
1375;70.1;103.2;7.2
1376;69.5;103.8;7.2
1377;69.3;104.4;7.2
1378;68.9;105.0;7.2
1379;69.3;105.6;7.2
1380;68.8;106.2;7.2
1381;68.5;106.8;7.2
1382;68.6;107.4;7.2
1383;68.2;108.0;7.2
1384;68.5;108.6;7.2
1385;67.9;109.2;7.2
1386;67.9;109.8;7.2
1387;67.9;110.4;7.2
1388;68.3;111.0;7.2
1389;68.2;111.6;7.2
1390;68.6;112.2;7.2
1391;69.0;112.8;7.2
1392;69.4;113.4;7.2
1393;69.5;114.0;7.2
1394;70.5;114.6;7.2
1395;71.4;115.2;7.2
1396;72.4;115.8;7.2
1397;73.9;116.4;7.2
1398;76.7;117.0;7.2
1399;80.3;117.6;7.2
1400;84.2;118.2;7.2
1401;92.7;118.8;7.2
1402;169.4;119.4;7.2
1403;218.1;120.0;7.2
1404;221.7;120.6;7.2
1405;226.8;121.2;7.2
1406;228.3;121.8;7.2
1407;226.5;122.4;7.2
1408;226.0;123.0;7.2
1409;222.4;123.6;7.2
1410;221.0;124.2;7.2
1411;218.8;124.8;7.2
1412;211.9;125.4;7.2
1413;207.9;126.0;7.2
1414;204.3;126.6;7.2
1415;200.3;127.2;7.2
1416;196.4;127.8;7.2
1417;193.3;128.4;7.2
1418;189.3;129.0;7.2
1419;186.8;129.6;7.2
1420;183.6;130.2;7.2
1421;180.8;130.8;7.2
1422;177.6;131.4;7.2
1423;175.2;132.0;7.2
1424;171.3;132.6;7.2
1425;169.6;133.2;7.2
1426;166.5;133.8;7.2
1427;164.2;134.4;7.2
1428;161.4;135.0;7.2
1429;159.3;135.6;7.2
1430;157.8;136.2;7.2
1431;155.1;136.8;7.2
1432;152.4;137.4;7.2
1433;152.0;138.0;7.2
1434;150.5;138.6;7.2
1435;148.9;139.2;7.2
1436;146.8;139.8;7.2
1437;145.7;140.4;7.2
1438;144.3;141.0;7.2
1439;143.6;141.6;7.2
1440;142.2;142.2;7.2
1441;141.0;142.8;7.2
1442;139.5;143.4;7.2
1443;138.4;144.0;7.2
1444;137.9;144.6;7.2
1445;137.1;145.2;7.2
1446;135.7;145.8;7.2
1447;134.3;146.4;7.2
1448;134.1;147.0;7.2
1449;133.5;147.6;7.2
1450;132.8;148.2;7.2
1451;131.5;148.8;7.2
1452;130.8;149.4;7.2
1453;129.8;150.0;7.2
1454;129.8;150.6;7.2
1455;128.6;151.2;7.2
1456;127.8;151.8;7.2
1457;127.2;152.4;7.2
1458;126.9;153.0;7.2
1459;126.1;153.6;7.2
1460;125.6;154.2;7.2
1461;124.9;154.8;7.2
1462;124.3;155.4;7.2
1463;123.9;156.0;7.2
1464;123.0;156.6;7.2
1465;122.7;157.2;7.2
1466;122.2;157.8;7.2
1467;121.8;158.4;7.2
1468;121.3;159.0;7.2
1469;120.8;159.6;7.2
1470;120.2;160.2;7.2
1471;120.0;160.8;7.2
1472;119.2;161.4;7.2
1473;119.1;162.0;7.2
1474;118.4;162.6;7.2
1475;118.0;163.2;7.2
1476;117.4;163.8;7.2
1477;116.9;164.4;7.2
1478;116.3;165.0;7.2
1479;116.0;165.6;7.2
1480;115.4;166.2;7.2
1481;115.1;166.8;7.2
1482;114.5;167.4;7.2
1483;114.2;168.0;7.2
1484;113.6;168.6;7.2
1485;113.2;169.2;7.2
1486;112.6;169.8;7.2
1487;112.4;170.4;7.2
1488;111.9;171.0;7.2
1489;111.5;171.6;7.2
1490;111.3;172.2;7.2
1491;110.8;172.8;7.2
1492;110.4;173.4;7.2
1493;110.3;174.0;7.2
1494;110.0;174.6;7.2
1495;109.6;175.2;7.2
1496;109.2;175.8;7.2
1497;109.0;176.4;7.2
1498;108.8;177.0;7.2
1499;108.3;177.6;7.2
1500;107.9;178.2;7.2
1501;108.2;178.8;7.2
1502;108.0;179.4;7.2
1503;107.7;180.0;7.2
1504;107.5;180.6;7.2
1505;107.5;181.2;7.2
1506;107.4;181.8;7.2
1507;107.0;182.4;7.2
1508;106.9;183.0;7.2
1509;106.9;183.6;7.2
1510;106.6;184.2;7.2
1511;106.7;184.8;7.2
1512;106.5;185.4;7.2
1513;106.3;186.0;7.2
1514;106.5;186.6;7.2
1515;106.6;187.2;7.2
1516;106.3;187.8;7.2
1517;106.4;188.4;7.2
1518;106.5;189.0;7.2
1519;106.4;189.6;7.2
1520;106.3;190.2;7.2
1521;106.4;190.8;7.2
1522;106.3;191.4;7.2
1523;106.2;192.0;7.2
1524;106.7;192.6;7.2
1525;106.7;193.2;7.2
1526;106.5;193.8;7.2
1527;106.8;194.4;7.2
1528;107.1;195.0;7.2
1529;106.9;195.6;7.2
1530;107.0;196.2;7.2
1531;107.2;196.8;7.2
1532;107.1;197.4;7.2
1533;107.6;198.0;7.2
1534;107.5;198.6;7.2
1535;107.8;199.2;7.2
1536;108.0;199.8;7.2
1537;108.2;200.4;7.2
1538;108.7;201.0;7.2
1539;108.8;201.6;7.2
1540;108.9;202.2;7.2
1541;109.4;202.8;7.2
1542;109.3;203.4;7.2
1543;109.8;204.0;7.2
1544;110.4;204.6;7.2
1545;110.6;205.2;7.2
1546;110.9;205.8;7.2
1547;111.1;206.4;7.2
1548;111.5;207.0;7.2
1549;111.6;207.6;7.2
1550;112.2;208.2;7.2
1551;112.6;208.8;7.2
1552;112.9;209.4;7.2
1553;113.4;210.0;7.2
1554;113.8;210.6;7.2
1555;113.9;211.2;7.2
1556;114.5;211.8;7.2
1557;114.9;212.4;7.2
1558;115.2;213.0;7.2
1559;115.7;213.6;7.2
1560;116.0;214.2;7.2
1561;116.1;214.8;7.2
1562;116.3;215.4;7.2
1563;116.6;216.0;7.2
1564;116.9;216.6;7.2
1565;117.4;217.2;7.2
1566;117.4;217.8;7.2
1567;118.0;218.4;7.2
1568;118.1;219.0;7.2
1569;118.5;219.6;7.2
1570;118.8;220.2;7.2
1571;119.2;220.8;7.2
1572;119.3;221.4;7.2
1573;119.1;222.0;7.2
1574;120.1;222.6;7.2
1575;120.3;223.2;7.2
1576;120.6;223.8;7.2
1577;121.4;224.4;7.2
1578;122.1;225.0;7.2
1579;122.0;225.6;7.2
1580;122.8;226.2;7.2
1581;123.6;226.8;7.2
1582;124.2;227.4;7.2
1583;124.9;228.0;7.2
1584;125.2;228.6;7.2
1585;125.9;229.2;7.2
1586;127.0;229.8;7.2
1587;127.7;230.4;7.2
1588;128.5;231.0;7.2
1589;129.0;231.6;7.2
1590;129.3;232.2;7.2
1591;129.5;232.8;7.2
1592;129.6;233.4;7.2
1593;129.9;234.0;7.2
1594;129.4;234.6;7.2
1595;129.1;235.2;7.2
1596;127.5;235.8;7.2
1597;127.7;236.4;7.2
1598;125.1;237.0;7.2
1599;119.4;237.6;7.2
1600;112.1;238.2;7.2
1601;102.2;238.8;7.2
1602;94.5;239.4;7.2
1603;90.9;240.0;7.2
1604;88.0;240.6;7.2
1605;85.4;241.2;7.2
1606;83.6;241.8;7.2
1607;84.5;242.4;7.2
1608;84.2;243.0;7.2
1609;85.6;243.6;7.2
1610;86.6;244.2;7.2
1611;101.3;244.8;7.2
1612;114.3;245.4;7.2
1613;130.2;246.0;7.2
1614;141.2;246.6;7.2
1615;157.0;247.2;7.2
1616;162.9;247.8;7.2
1617;170.2;248.4;7.2
1618;174.6;249.0;7.2
1619;181.1;249.6;7.2
1620;188.1;250.2;7.2
1621;193.2;250.8;7.2
1622;200.7;251.4;7.2
1623;207.7;252.0;7.2
1624;216.0;252.6;7.2
1625;225.1;253.2;7.2
1626;246.9;253.8;7.2
1627;280.3;254.4;7.2
1628;287.9;255.0;7.2
1629;291.2;255.6;7.2
1630;290.9;256.2;7.2
1631;292.4;256.8;7.2
1632;288.7;257.4;7.2
1633;284.3;258.0;7.2
1634;278.0;258.6;7.2
1635;227.2;259.2;7.2
1636;108.8;259.8;7.2
1637;75.6;260.4;7.2
1638;63.6;261.0;7.2
1639;59.8;261.6;7.2
1640;58.4;262.2;7.2
1641;57.1;262.8;7.2
1642;54.9;263.4;7.2
1643;54.0;264.0;7.2
1644;53.6;264.6;7.2
1645;53.0;265.2;7.2
1646;52.4;265.8;7.2
1647;52.3;266.4;7.2
1648;51.8;267.0;7.2
1649;51.6;267.6;7.2
1650;51.9;268.2;7.2
1651;51.7;268.8;7.2
1652;51.8;269.4;7.2
1653;51.6;270.0;7.2
1654;51.6;270.6;7.2
1655;51.7;271.2;7.2
1656;51.8;271.8;7.2
1657;51.8;272.4;7.2
1658;51.6;273.0;7.2
1659;51.9;273.6;7.2
1660;52.4;274.2;7.2
1661;52.5;274.8;7.2
1662;52.9;275.4;7.2
1663;52.9;276.0;7.2
1664;53.4;276.6;7.2
1665;53.6;277.2;7.2
1666;54.0;277.8;7.2
1667;54.3;278.4;7.2
1668;54.8;279.0;7.2
1669;55.3;279.6;7.2
1670;56.0;280.2;7.2
1671;56.3;280.8;7.2
1672;56.1;281.4;7.2
1673;57.0;282.0;7.2
1674;57.0;282.6;7.2
1675;57.6;283.2;7.2
1676;58.0;283.8;7.2
1677;58.3;284.4;7.2
1678;59.0;285.0;7.2
1679;59.4;285.6;7.2
1680;59.8;286.2;7.2
1681;60.4;286.8;7.2
1682;60.6;287.4;7.2
1683;61.7;288.0;7.2
1684;61.8;288.6;7.2
1685;61.8;289.2;7.2
1686;62.3;289.8;7.2
1687;62.7;290.4;7.2
1688;62.9;291.0;7.2
1689;62.9;291.6;7.2
1690;62.8;292.2;7.2
1691;62.7;292.8;7.2
1692;62.6;293.4;7.2
1693;62.3;294.0;7.2
1694;62.2;294.6;7.2
1695;62.0;295.2;7.2
1696;61.6;295.8;7.2
1697;61.1;296.4;7.2
1698;60.6;297.0;7.2
1699;60.2;297.6;7.2
1700;60.2;298.2;7.2
1701;60.1;298.8;7.2
1702;59.8;299.4;7.2
1703;59.6;300.0;7.2
1704;59.3;300.6;7.2
1705;59.2;301.2;7.2
1706;59.1;301.8;7.2
1707;58.9;302.4;7.2
1708;59.0;303.0;7.2
1709;58.2;303.6;7.2
1710;58.7;304.2;7.2
1711;58.1;304.8;7.2
1712;58.2;305.4;7.2
1713;57.9;306.0;7.2
1714;58.2;306.6;7.2
1715;58.7;307.2;7.2
1716;58.6;307.8;7.2
1717;59.4;308.4;7.2
1718;59.8;309.0;7.2
1719;61.0;309.6;7.2
1720;61.8;310.2;7.2
1721;62.6;310.8;7.2
1722;64.6;311.4;7.2
1723;67.2;312.0;7.2
1724;68.6;312.6;7.2
1725;71.5;313.2;7.2
1726;82.2;313.8;7.2
1727;99.2;314.4;7.2
1728;181.8;315.0;7.2
1729;208.4;315.6;7.2
1730;213.3;316.2;7.2
1731;215.4;316.8;7.2
1732;217.6;317.4;7.2
1733;217.9;318.0;7.2
1734;218.2;318.6;7.2
1735;219.0;319.2;7.2
1736;218.4;319.8;7.2
1737;216.9;320.4;7.2
1738;216.7;321.0;7.2
1739;215.0;321.6;7.2
1740;214.0;322.2;7.2
1741;212.4;322.8;7.2
1742;210.5;323.4;7.2
1743;208.5;324.0;7.2
1744;205.8;324.6;7.2
1745;204.2;325.2;7.2
1746;202.6;325.8;7.2
1747;200.2;326.4;7.2
1748;198.5;327.0;7.2
1749;197.4;327.6;7.2
1750;195.4;328.2;7.2
1751;193.9;328.8;7.2
1752;192.5;329.4;7.2
1753;191.4;330.0;7.2
1754;189.9;330.6;7.2
1755;188.2;331.2;7.2
1756;187.2;331.8;7.2
1757;185.3;332.4;7.2
1758;183.7;333.0;7.2
1759;182.7;333.6;7.2
1760;181.6;334.2;7.2
1761;180.1;334.8;7.2
1762;179.3;335.4;7.2
1763;178.0;336.0;7.2
1764;176.9;336.6;7.2
1765;175.8;337.2;7.2
1766;175.2;337.8;7.2
1767;173.8;338.4;7.2
1768;173.1;339.0;7.2
1769;172.1;339.6;7.2
1770;171.2;340.2;7.2
1771;170.2;340.8;7.2
1772;169.6;341.4;7.2
1773;168.3;342.0;7.2
1774;167.4;342.6;7.2
1775;166.8;343.2;7.2
1776;165.8;343.8;7.2
1777;165.3;344.4;7.2
1778;164.5;345.0;7.2
1779;164.1;345.6;7.2
1780;163.5;346.2;7.2
1781;162.8;346.8;7.2
1782;162.7;347.4;7.2
1783;162.5;348.0;7.2
1784;161.8;348.6;7.2
1785;162.1;349.2;7.2
1786;162.1;349.8;7.2
1787;161.6;350.4;7.2
1788;161.8;351.0;7.2
1789;161.9;351.6;7.2
1790;162.0;352.2;7.2
1791;162.0;352.8;7.2
1792;162.2;353.4;7.2
1793;162.3;354.0;7.2
1794;161.9;354.6;7.2
1795;162.4;355.2;7.2
1796;162.6;355.8;7.2
1797;163.2;356.4;7.2
1798;163.1;357.0;7.2
1799;163.2;357.6;7.2
1800;163.6;358.2;7.2
1801;164.0;358.8;7.2
1802;164.3;359.4;7.2
1803;164.7;360.0;10.8
1804;165.7;359.4;10.8
1805;165.4;358.8;10.8
1806;164.8;358.2;10.8
1807;164.9;357.6;10.8
1808;164.6;357.0;10.8
1809;164.3;356.4;10.8
1810;164.1;355.8;10.8
1811;164.1;355.2;10.8
1812;163.8;354.6;10.8
1813;163.6;354.0;10.8
1814;163.3;353.4;10.8
1815;163.3;352.8;10.8
1816;163.5;352.2;10.8
1817;163.1;351.6;10.8
1818;163.3;351.0;10.8
1819;162.8;350.4;10.8
1820;163.2;349.8;10.8
1821;162.8;349.2;10.8
1822;163.4;348.6;10.8
1823;163.3;348.0;10.8
1824;163.6;347.4;10.8
1825;164.1;346.8;10.8
1826;164.4;346.2;10.8
1827;164.8;345.6;10.8
1828;165.2;345.0;10.8
1829;165.8;344.4;10.8
1830;166.2;343.8;10.8
1831;166.9;343.2;10.8
1832;168.2;342.6;10.8
1833;168.6;342.0;10.8
1834;169.6;341.4;10.8
1835;170.6;340.8;10.8
1836;171.4;340.2;10.8
1837;172.0;339.6;10.8
1838;173.0;339.0;10.8
1839;174.2;338.4;10.8
1840;175.0;337.8;10.8
1841;175.7;337.2;10.8
1842;176.8;336.6;10.8
1843;178.0;336.0;10.8
1844;179.1;335.4;10.8
1845;179.9;334.8;10.8
1846;181.2;334.2;10.8
1847;182.4;333.6;10.8
1848;183.6;333.0;10.8
1849;185.3;332.4;10.8
1850;186.7;331.8;10.8
1851;188.4;331.2;10.8
1852;189.2;330.6;10.8
1853;190.5;330.0;10.8
1854;192.4;329.4;10.8
1855;194.0;328.8;10.8
1856;196.0;328.2;10.8
1857;196.6;327.6;10.8
1858;198.6;327.0;10.8
1859;199.4;326.4;10.8
1860;201.4;325.8;10.8
1861;202.8;325.2;10.8
1862;205.6;324.6;10.8
1863;207.6;324.0;10.8
1864;209.4;323.4;10.8
1865;211.3;322.8;10.8
1866;213.4;322.2;10.8
1867;214.8;321.6;10.8
1868;216.4;321.0;10.8
1869;217.9;320.4;10.8
1870;220.1;319.8;10.8
1871;221.6;319.2;10.8
1872;223.6;318.6;10.8
1873;225.1;318.0;10.8
1874;227.3;317.4;10.8
1875;228.2;316.8;10.8
1876;231.0;316.2;10.8
1877;233.2;315.6;10.8
1878;232.3;315.0;10.8
1879;234.0;314.4;10.8
1880;236.3;313.8;10.8
1881;235.3;313.2;10.8
1882;235.3;312.6;10.8
1883;238.8;312.0;10.8
1884;235.7;311.4;10.8
1885;233.6;310.8;10.8
1886;237.2;310.2;10.8
1887;236.2;309.6;10.8
1888;235.9;309.0;10.8
1889;233.9;308.4;10.8
1890;230.5;307.8;10.8
1891;235.8;307.2;10.8
1892;231.2;306.6;10.8
1893;228.4;306.0;10.8
1894;232.6;305.4;10.8
1895;225.0;304.8;10.8
1896;224.5;304.2;10.8
1897;216.4;303.6;10.8
1898;212.6;303.0;10.8
1899;206.4;302.4;10.8
1900;203.6;301.8;10.8
1901;202.3;301.2;10.8
1902;197.4;300.6;10.8
1903;197.8;300.0;10.8
1904;197.2;299.4;10.8
1905;195.0;298.8;10.8
1906;194.2;298.2;10.8
1907;193.3;297.6;10.8
1908;192.2;297.0;10.8
1909;192.8;296.4;10.8
1910;191.5;295.8;10.8
1911;191.7;295.2;10.8
1912;191.4;294.6;10.8
1913;190.7;294.0;10.8
1914;190.5;293.4;10.8
1915;190.2;292.8;10.8
1916;190.6;292.2;10.8
1917;189.3;291.6;10.8
1918;190.2;291.0;10.8
1919;190.1;290.4;10.8
1920;190.0;289.8;10.8
1921;190.2;289.2;10.8
1922;190.4;288.6;10.8
1923;190.5;288.0;10.8
1924;190.4;287.4;10.8
1925;190.7;286.8;10.8
1926;191.3;286.2;10.8
1927;191.7;285.6;10.8
1928;192.2;285.0;10.8
1929;192.4;284.4;10.8
1930;192.9;283.8;10.8
