Nr;Distance;Azimuth;Elevation
1153;80;172.8;0.0
1154;79;172.95;0.0
1155;78;173.1;0.0
1156;77;173.25;0.0
1157;75;173.4;0.0
1158;74;173.55;0.0
1159;74;173.7;0.0
1160;73;173.85;0.0
1161;72;174.0;0.0
1162;71;174.15;0.0
1163;69;174.3;0.0
1164;68;174.45;0.0
1165;67;174.6;0.0
1166;67;174.75;0.0
1167;66;174.9;0.0
1168;65;175.05;0.0
1169;65;175.2;0.0
1170;64;175.35;0.0
1171;64;175.5;0.0
1172;64;175.65;0.0
1173;63;175.8;0.0
1174;63;175.95;0.0
1175;63;176.1;0.0
1176;63;176.25;0.0
1177;63;176.4;0.0
1178;63;176.55;0.0
1179;63;176.7;0.0
1180;62;176.85;0.0
1181;62;177.0;0.0
1182;62;177.15;0.0
1183;62;177.3;0.0
1184;62;177.45;0.0
1185;61;177.6;0.0
1186;61;177.75;0.0
1187;61;177.9;0.0
1188;61;178.05;0.0
1189;60;178.2;0.0
1190;60;178.35;0.0
1191;60;178.5;0.0
1192;61;178.65;0.0
1193;61;178.8;0.0
1194;63;178.95;0.0
1195;65;179.1;0.0
1196;67;179.25;0.0
1197;69;179.4;0.0
1198;72;179.55;0.0
1199;74;179.7;0.0
1200;77;179.85;0.0
1201;90;180.0;0.9
1202;1028;179.85;0.9
1203;70;179.7;0.9
1204;76;179.55;0.9
1205;1030;179.4;0.9
1206;1100;179.25;0.9
1207;64;179.1;0.9
1208;1024;178.95;0.9
1209;1025;178.8;0.9
1210;1200;178.65;0.9
1211;1047;178.5;0.9
1212;1043;178.35;0.9
1213;1046;178.2;0.9
1214;1200;178.05;0.9
1215;1007;177.9;0.9
1216;1007;177.75;0.9
1217;1200;177.6;0.9
1218;992;177.45;0.9
1219;989;177.3;0.9
1220;1200;177.15;0.9
1221;987;177.0;0.9
1222;981;176.85;0.9
1223;1044;176.7;0.9
1224;1032;176.55;0.9
1225;940;176.4;0.9
1226;945;176.25;0.9
1227;953;176.1;0.9
1228;950;175.95;0.9
1229;951;175.8;0.9
1230;962;175.65;0.9
1231;959;175.5;0.9
1232;958;175.35;0.9
1233;965;175.2;0.9
1234;964;175.05;0.9
1235;961;174.9;0.9
1236;965;174.75;0.9
1237;965;174.6;0.9
1238;962;174.45;0.9
1239;964;174.3;0.9
1240;963;174.15;0.9
1241;960;174.0;0.9
1242;958;173.85;0.9
1243;956;173.7;0.9
1244;954;173.55;0.9
1245;951;173.4;0.9
1246;947;173.25;0.9
1247;943;173.1;0.9
1248;938;172.95;0.9
1249;933;172.8;0.9
1250;930;172.65;0.9
1251;926;172.5;0.9
1252;918;172.35;0.9
1253;915;172.2;0.9
1254;909;172.05;0.9
1255;907;171.9;0.9
1256;905;171.75;0.9
1257;900;171.6;0.9
1258;898;171.45;0.9
1259;895;171.3;0.9
1260;890;171.15;0.9
1261;886;171.0;0.9
1262;881;170.85;0.9
1263;873;170.7;0.9
1264;866;170.55;0.9
1265;856;170.4;0.9
1266;773;170.25;0.9
1267;769;170.1;0.9
1268;764;169.95;0.9
1269;685;169.8;0.9
1270;679;169.65;0.9
1271;671;169.5;0.9
1272;592;169.35;0.9
1273;589;169.2;0.9
1274;582;169.05;0.9
1275;512;168.9;0.9
1276;506;168.75;0.9
1277;499;168.6;0.9
1278;434;168.45;0.9
1279;430;168.3;0.9
1280;424;168.15;0.9
1281;414;168.0;0.9
1282;402;167.85;0.9
1283;392;167.7;0.9
1284;383;167.55;0.9
1285;375;167.4;0.9
1286;369;167.25;0.9
1287;365;167.1;0.9
1288;364;166.95;0.9
1289;363;166.8;0.9
1290;365;166.65;0.9
1291;370;166.5;0.9
1292;377;166.35;0.9
1293;386;166.2;0.9
1294;65535;166.05;0.9
1295;65535;165.9;0.9
1296;65535;165.75;0.9
1297;65535;165.6;0.9
1298;65535;165.45;0.9
1299;65535;165.3;0.9
1300;692;165.15;0.9
1301;693;165.0;0.9
1302;695;164.85;0.9
1303;696;164.7;0.9
1304;696;164.55;0.9
1305;696;164.4;0.9
1306;694;164.25;0.9
1307;692;164.1;0.9
1308;689;163.95;0.9
1309;685;163.8;0.9
1310;680;163.65;0.9
1311;674;163.5;0.9
1312;663;163.35;0.9
1313;658;163.2;0.9
1314;651;163.05;0.9
1315;644;162.9;0.9
1316;637;162.75;0.9
1317;631;162.6;0.9
1318;624;162.45;0.9
1319;618;162.3;0.9
1320;612;162.15;0.9
1321;607;162.0;0.9
1322;603;161.85;0.9
1323;599;161.7;0.9
1324;597;161.55;0.9
1325;594;161.4;0.9
1326;592;161.25;0.9
1327;591;161.1;0.9
1328;590;160.95;0.9
1329;590;160.8;0.9
1330;589;160.65;0.9
1331;588;160.5;0.9
1332;588;160.35;0.9
1333;588;160.2;0.9
1334;588;160.05;0.9
1335;588;159.9;0.9
1336;588;159.75;0.9
1337;587;159.6;0.9
1338;586;159.45;0.9
1339;585;159.3;0.9
1340;583;159.15;0.9
1341;582;159.0;0.9
1342;580;158.85;0.9
1343;578;158.7;0.9
1344;576;158.55;0.9
1345;574;158.4;0.9
1346;571;158.25;0.9
1347;568;158.1;0.9
1348;564;157.95;0.9
1349;561;157.8;0.9
1350;559;157.65;0.9
1351;556;157.5;0.9
1352;553;157.35;0.9
1353;550;157.2;0.9
1354;548;157.05;0.9
1355;545;156.9;0.9
1356;543;156.75;0.9
1357;541;156.6;0.9
1358;538;156.45;0.9
1359;536;156.3;0.9
1360;532;156.15;0.9
1361;530;156.0;0.9
1362;528;155.85;0.9
1363;526;155.7;0.9
1364;524;155.55;0.9
1365;522;155.4;0.9
1366;520;155.25;0.9
1367;518;155.1;0.9
1368;515;154.95;0.9
1369;513;154.8;0.9
1370;511;154.65;0.9
1371;508;154.5;0.9
1372;506;154.35;0.9
1373;504;154.2;0.9
1374;502;154.05;0.9
1375;500;153.9;0.9
1376;497;153.75;0.9
1377;495;153.6;0.9
1378;493;153.45;0.9
1379;490;153.3;0.9
1380;488;153.15;0.9
1381;486;153.0;0.9
1382;484;152.85;0.9
1383;481;152.7;0.9
1384;479;152.55;0.9
1385;477;152.4;0.9
1386;475;152.25;0.9
1387;473;152.1;0.9
1388;471;151.95;0.9
1389;469;151.8;0.9
1390;466;151.65;0.9
1391;464;151.5;0.9
1392;462;151.35;0.9
1393;460;151.2;0.9
1394;458;151.05;0.9
1395;456;150.9;0.9
1396;454;150.75;0.9
1397;452;150.6;0.9
1398;450;150.45;0.9
1399;449;150.3;0.9
1400;447;150.15;0.9
1401;445;150.0;0.9
1402;443;149.85;0.9
1403;441;149.7;0.9
1404;439;149.55;0.9
1405;438;149.4;0.9
1406;436;149.25;0.9
1407;434;149.1;0.9
1408;433;148.95;0.9
1409;431;148.8;0.9
1410;430;148.65;0.9
1411;428;148.5;0.9
1412;427;148.35;0.9
1413;425;148.2;0.9
1414;423;148.05;0.9
1415;422;147.9;0.9
1416;420;147.75;0.9
1417;419;147.6;0.9
1418;417;147.45;0.9
1419;416;147.3;0.9
1420;414;147.15;0.9
1421;413;147.0;0.9
1422;412;146.85;0.9
1423;410;146.7;0.9
1424;409;146.55;0.9
1425;408;146.4;0.9
1426;406;146.25;0.9
1427;405;146.1;0.9
1428;403;145.95;0.9
1429;402;145.8;0.9
1430;401;145.65;0.9
1431;399;145.5;0.9
1432;398;145.35;0.9
1433;397;145.2;0.9
1434;396;145.05;0.9
1435;394;144.9;0.9
1436;393;144.75;0.9
1437;392;144.6;0.9
1438;391;144.45;0.9
1439;389;144.3;0.9
1440;388;144.15;0.9
1441;387;144.0;0.9
1442;386;143.85;0.9
1443;384;143.7;0.9
1444;383;143.55;0.9
1445;382;143.4;0.9
1446;381;143.25;0.9
1447;380;143.1;0.9
1448;379;142.95;0.9
1449;378;142.8;0.9
1450;377;142.65;0.9
1451;376;142.5;0.9
1452;375;142.35;0.9
1453;374;142.2;0.9
1454;372;142.05;0.9
1455;371;141.9;0.9
1456;370;141.75;0.9
1457;369;141.6;0.9
1458;368;141.45;0.9
1459;367;141.3;0.9
1460;366;141.15;0.9
1461;365;141.0;0.9
1462;363;140.85;0.9
1463;362;140.7;0.9
1464;361;140.55;0.9
1465;360;140.4;0.9
1466;358;140.25;0.9
1467;357;140.1;0.9
1468;356;139.95;0.9
1469;354;139.8;0.9
1470;353;139.65;0.9
1471;352;139.5;0.9
1472;350;139.35;0.9
1473;349;139.2;0.9
1474;348;139.05;0.9
1475;346;138.9;0.9
1476;345;138.75;0.9
1477;344;138.6;0.9
1478;343;138.45;0.9
1479;342;138.3;0.9
1480;341;138.15;0.9
1481;340;138.0;0.9
1482;339;137.85;0.9
1483;338;137.7;0.9
1484;337;137.55;0.9
1485;336;137.4;0.9
1486;336;137.25;0.9
1487;335;137.1;0.9
1488;335;136.95;0.9
1489;335;136.8;0.9
1490;335;136.65;0.9
1491;334;136.5;0.9
1492;333;136.35;0.9
1493;333;136.2;0.9
1494;332;136.05;0.9
1495;331;135.9;0.9
1496;330;135.75;0.9
1497;330;135.6;0.9
1498;329;135.45;0.9
1499;328;135.3;0.9
1500;327;135.15;0.9
1501;326;135.0;0.9
1502;325;134.85;0.9
1503;325;134.7;0.9
1504;325;134.55;0.9
1505;324;134.4;0.9
1506;324;134.25;0.9
1507;325;134.1;0.9
1508;325;133.95;0.9
1509;325;133.8;0.9
1510;325;133.65;0.9
1511;324;133.5;0.9
1512;323;133.35;0.9
1513;323;133.2;0.9
1514;322;133.05;0.9
1515;321;132.9;0.9
1516;320;132.75;0.9
1517;319;132.6;0.9
1518;318;132.45;0.9
1519;317;132.3;0.9
1520;316;132.15;0.9
1521;316;132.0;0.9
1522;315;131.85;0.9
1523;314;131.7;0.9
1524;314;131.55;0.9
1525;313;131.4;0.9
1526;312;131.25;0.9
1527;312;131.1;0.9
1528;311;130.95;0.9
1529;310;130.8;0.9
1530;310;130.65;0.9
1531;309;130.5;0.9
1532;309;130.35;0.9
1533;308;130.2;0.9
1534;308;130.05;0.9
1535;307;129.9;0.9
1536;306;129.75;0.9
1537;306;129.6;0.9
1538;305;129.45;0.9
1539;304;129.3;0.9
1540;304;129.15;0.9
1541;303;129.0;0.9
1542;303;128.85;0.9
1543;302;128.7;0.9
1544;302;128.55;0.9
1545;301;128.4;0.9
1546;301;128.25;0.9
1547;300;128.1;0.9
1548;299;127.95;0.9
1549;299;127.8;0.9
1550;298;127.65;0.9
1551;298;127.5;0.9
1552;297;127.35;0.9
1553;297;127.2;0.9
1554;296;127.05;0.9
1555;296;126.9;0.9
1556;295;126.75;0.9
1557;295;126.6;0.9
1558;294;126.45;0.9
1559;293;126.3;0.9
1560;293;126.15;0.9
1561;292;126.0;0.9
1562;292;125.85;0.9
1563;291;125.7;0.9
1564;291;125.55;0.9
1565;290;125.4;0.9
1566;290;125.25;0.9
1567;289;125.1;0.9
1568;289;124.95;0.9
1569;288;124.8;0.9
1570;288;124.65;0.9
1571;287;124.5;0.9
1572;287;124.35;0.9
1573;286;124.2;0.9
1574;286;124.05;0.9
1575;285;123.9;0.9
1576;285;123.75;0.9
1577;284;123.6;0.9
1578;284;123.45;0.9
1579;283;123.3;0.9
1580;283;123.15;0.9
1581;283;123.0;0.9
1582;282;122.85;0.9
1583;281;122.7;0.9
1584;281;122.55;0.9
1585;281;122.4;0.9
1586;280;122.25;0.9
1587;280;122.1;0.9
1588;279;121.95;0.9
1589;279;121.8;0.9
1590;278;121.65;0.9
1591;278;121.5;0.9
1592;278;121.35;0.9
1593;277;121.2;0.9
1594;277;121.05;0.9
1595;276;120.9;0.9
1596;276;120.75;0.9
1597;275;120.6;0.9
1598;275;120.45;0.9
1599;275;120.3;0.9
1600;274;120.15;0.9
1601;274;120.0;0.9
1602;273;119.85;0.9
1603;273;119.7;0.9
1604;273;119.55;0.9
1605;272;119.4;0.9
1606;272;119.25;0.9
1607;272;119.1;0.9
1608;272;118.95;0.9
1609;271;118.8;0.9
1610;271;118.65;0.9
1611;271;118.5;0.9
1612;270;118.35;0.9
1613;270;118.2;0.9
1614;270;118.05;0.9
1615;270;117.9;0.9
1616;269;117.75;0.9
1617;269;117.6;0.9
1618;269;117.45;0.9
1619;268;117.3;0.9
1620;268;117.15;0.9
1621;268;117.0;0.9
1622;267;116.85;0.9
1623;267;116.7;0.9
1624;267;116.55;0.9
1625;267;116.4;0.9
1626;266;116.25;0.9
1627;266;116.1;0.9
1628;266;115.95;0.9
1629;265;115.8;0.9
1630;265;115.65;0.9
1631;265;115.5;0.9
1632;264;115.35;0.9
1633;264;115.2;0.9
1634;264;115.05;0.9
1635;263;114.9;0.9
1636;263;114.75;0.9
1637;263;114.6;0.9
1638;263;114.45;0.9
1639;262;114.3;0.9
1640;262;114.15;0.9
1641;261;114.0;0.9
1642;261;113.85;0.9
1643;261;113.7;0.9
1644;260;113.55;0.9
1645;260;113.4;0.9
1646;260;113.25;0.9
1647;260;113.1;0.9
1648;260;112.95;0.9
1649;260;112.8;0.9
1650;260;112.65;0.9
1651;259;112.5;0.9
1652;259;112.35;0.9
1653;259;112.2;0.9
1654;259;112.05;0.9
1655;259;111.9;0.9
1656;258;111.75;0.9
1657;258;111.6;0.9
1658;258;111.45;0.9
1659;257;111.3;0.9
1660;257;111.15;0.9
1661;256;111.0;0.9
1662;256;110.85;0.9
1663;256;110.7;0.9
1664;255;110.55;0.9
1665;255;110.4;0.9
1666;255;110.25;0.9
1667;255;110.1;0.9
1668;255;109.95;0.9
1669;255;109.8;0.9
1670;255;109.65;0.9
1671;255;109.5;0.9
1672;255;109.35;0.9
1673;255;109.2;0.9
1674;254;109.05;0.9
1675;254;108.9;0.9
1676;254;108.75;0.9
1677;254;108.6;0.9
1678;254;108.45;0.9
1679;253;108.3;0.9
1680;253;108.15;0.9
1681;253;108.0;0.9
1682;252;107.85;0.9
1683;252;107.7;0.9
1684;252;107.55;0.9
1685;252;107.4;0.9
1686;252;107.25;0.9
1687;251;107.1;0.9
1688;251;106.95;0.9
1689;251;106.8;0.9
1690;251;106.65;0.9
1691;251;106.5;0.9
1692;251;106.35;0.9
1693;251;106.2;0.9
1694;251;106.05;0.9
1695;251;105.9;0.9
1696;251;105.75;0.9
1697;251;105.6;0.9
1698;251;105.45;0.9
1699;251;105.3;0.9
1700;251;105.15;0.9
1701;251;105.0;0.9
1702;251;104.85;0.9
1703;251;104.7;0.9
1704;250;104.55;0.9
1705;250;104.4;0.9
1706;250;104.25;0.9
1707;250;104.1;0.9
1708;250;103.95;0.9
1709;250;103.8;0.9
1710;250;103.65;0.9
1711;250;103.5;0.9
1712;251;103.35;0.9
1713;251;103.2;0.9
1714;252;103.05;0.9
1715;254;102.9;0.9
1716;256;102.75;0.9
1717;260;102.6;0.9
1718;266;102.45;0.9
1719;275;102.3;0.9
1720;285;102.15;0.9
1721;292;102.0;0.9
1722;294;101.85;0.9
1723;293;101.7;0.9
1724;291;101.55;0.9
1725;287;101.4;0.9
1726;284;101.25;0.9
1727;281;101.1;0.9
1728;277;100.95;0.9
1729;274;100.8;0.9
1730;271;100.65;0.9
1731;268;100.5;0.9
1732;265;100.35;0.9
1733;263;100.2;0.9
1734;260;100.05;0.9
1735;258;99.9;0.9
1736;257;99.75;0.9
1737;256;99.6;0.9
1738;254;99.45;0.9
1739;253;99.3;0.9
1740;252;99.15;0.9
1741;251;99.0;0.9
1742;250;98.85;0.9
1743;249;98.7;0.9
1744;249;98.55;0.9
1745;248;98.4;0.9
1746;248;98.25;0.9
1747;247;98.1;0.9
1748;247;97.95;0.9
1749;247;97.8;0.9
1750;246;97.65;0.9
1751;245;97.5;0.9
1752;245;97.35;0.9
1753;244;97.2;0.9
1754;244;97.05;0.9
1755;244;96.9;0.9
1756;244;96.75;0.9
1757;244;96.6;0.9
1758;245;96.45;0.9
1759;247;96.3;0.9
1760;250;96.15;0.9
1761;315;96.0;0.9
1762;317;95.85;0.9
1763;321;95.7;0.9
1764;324;95.55;0.9
1765;327;95.4;0.9
1766;329;95.25;0.9
1767;331;95.1;0.9
1768;331;94.95;0.9
1769;331;94.8;0.9
1770;331;94.65;0.9
1771;330;94.5;0.9
1772;330;94.35;0.9
1773;330;94.2;0.9
1774;331;94.05;0.9
1775;331;93.9;0.9
1776;332;93.75;0.9
1777;332;93.6;0.9
1778;333;93.45;0.9
1779;332;93.3;0.9
1780;333;93.15;0.9
1781;333;93.0;0.9
1782;335;92.85;0.9
1783;337;92.7;0.9
1784;338;92.55;0.9
1785;339;92.4;0.9
1786;341;92.25;0.9
1787;341;92.1;0.9
1788;342;91.95;0.9
1789;345;91.8;0.9
1790;350;91.65;0.9
1791;356;91.5;0.9
1792;364;91.35;0.9
1793;371;91.2;0.9
1794;377;91.05;0.9
1795;383;90.9;0.9
1796;389;90.75;0.9
1797;394;90.6;0.9
1798;399;90.45;0.9
1799;403;90.3;0.9
1800;407;90.15;0.9
1801;410;90.0;0.9
1802;413;89.85;0.9
1803;415;89.7;0.9
1804;417;89.55;0.9
1805;418;89.4;0.9
1806;420;89.25;0.9
1807;421;89.1;0.9
1808;422;88.95;0.9
1809;423;88.8;0.9
1810;424;88.65;0.9
1811;425;88.5;0.9
1812;426;88.35;0.9
1813;426;88.2;0.9
1814;427;88.05;0.9
1815;427;87.9;0.9
1816;428;87.75;0.9
1817;428;87.6;0.9
1818;429;87.45;0.9
1819;429;87.3;0.9
1820;429;87.15;0.9
1821;430;87.0;0.9
1822;430;86.85;0.9
1823;430;86.7;0.9
1824;430;86.55;0.9
1825;431;86.4;0.9
1826;431;86.25;0.9
1827;432;86.1;0.9
1828;432;85.95;0.9
1829;432;85.8;0.9
1830;432;85.65;0.9
1831;433;85.5;0.9
1832;433;85.35;0.9
1833;433;85.2;0.9
1834;433;85.05;0.9
1835;434;84.9;0.9
1836;434;84.75;0.9
1837;434;84.6;0.9
1838;435;84.45;0.9
1839;435;84.3;0.9
1840;435;84.15;0.9
1841;435;84.0;0.9
1842;435;83.85;0.9
1843;435;83.7;0.9
1844;435;83.55;0.9
1845;436;83.4;0.9
1846;436;83.25;0.9
1847;436;83.1;0.9
1848;436;82.95;0.9
1849;436;82.8;0.9
1850;436;82.65;0.9
1851;436;82.5;0.9
1852;437;82.35;0.9
1853;437;82.2;0.9
1854;437;82.05;0.9
1855;438;81.9;0.9
1856;438;81.75;0.9
1857;438;81.6;0.9
1858;438;81.45;0.9
1859;439;81.3;0.9
1860;439;81.15;0.9
1861;439;81.0;0.9
1862;439;80.85;0.9
1863;440;80.7;0.9
1864;440;80.55;0.9
1865;440;80.4;0.9
1866;441;80.25;0.9
1867;441;80.1;0.9
1868;441;79.95;0.9
1869;441;79.8;0.9
1870;442;79.65;0.9
1871;442;79.5;0.9
1872;443;79.35;0.9
1873;443;79.2;0.9
1874;443;79.05;0.9
1875;443;78.9;0.9
1876;443;78.75;0.9
1877;442;78.6;0.9
1878;440;78.45;0.9
1879;435;78.3;0.9
1880;426;78.15;0.9
1881;362;78.0;0.9
1882;358;77.85;0.9
1883;352;77.7;0.9
1884;344;77.55;0.9
1885;336;77.4;0.9
1886;327;77.25;0.9
1887;319;77.1;0.9
1888;311;76.95;0.9
1889;303;76.8;0.9
1890;296;76.65;0.9
1891;290;76.5;0.9
1892;283;76.35;0.9
1893;278;76.2;0.9
1894;274;76.05;0.9
1895;270;75.9;0.9
1896;267;75.75;0.9
1897;265;75.6;0.9
1898;264;75.45;0.9
1899;262;75.3;0.9
1900;261;75.15;0.9
1901;261;75.0;0.9
1902;260;74.85;0.9
1903;260;74.7;0.9
1904;260;74.55;0.9
1905;260;74.4;0.9
1906;260;74.25;0.9
1907;260;74.1;0.9
1908;260;73.95;0.9
1909;260;73.8;0.9
1910;260;73.65;0.9
1911;260;73.5;0.9
1912;260;73.35;0.9
1913;260;73.2;0.9
1914;260;73.05;0.9
1915;260;72.9;0.9
1916;260;72.75;0.9
1917;260;72.6;0.9
1918;261;72.45;0.9
1919;261;72.3;0.9
1920;261;72.15;0.9
1921;261;72.0;0.9
1922;262;71.85;0.9
1923;262;71.7;0.9
1924;262;71.55;0.9
1925;262;71.4;0.9
1926;262;71.25;0.9
1927;262;71.1;0.9
1928;262;70.95;0.9
1929;261;70.8;0.9
1930;261;70.65;0.9
1931;261;70.5;0.9
1932;260;70.35;0.9
1933;260;70.2;0.9
1934;259;70.05;0.9
1935;259;69.9;0.9
1936;258;69.75;0.9
1937;257;69.6;0.9
1938;256;69.45;0.9
1939;255;69.3;0.9
1940;254;69.15;0.9
1941;253;69.0;0.9
1942;251;68.85;0.9
1943;250;68.7;0.9
1944;249;68.55;0.9
1945;247;68.4;0.9
1946;246;68.25;0.9
1947;244;68.1;0.9
1948;243;67.95;0.9
1949;242;67.8;0.9
1950;240;67.65;0.9
1951;239;67.5;0.9
1952;238;67.35;0.9
1953;236;67.2;0.9
1954;235;67.05;0.9
1955;234;66.9;0.9
1956;233;66.75;0.9
1957;231;66.6;0.9
1958;230;66.45;0.9
1959;229;66.3;0.9
1960;227;66.15;0.9
1961;226;66.0;0.9
1962;225;65.85;0.9
1963;224;65.7;0.9
1964;222;65.55;0.9
1965;221;65.4;0.9
1966;220;65.25;0.9
1967;219;65.1;0.9
1968;218;64.95;0.9
1969;217;64.8;0.9
1970;216;64.65;0.9
1971;215;64.5;0.9
1972;214;64.35;0.9
1973;213;64.2;0.9
1974;212;64.05;0.9
1975;211;63.9;0.9
1976;210;63.75;0.9
1977;209;63.6;0.9
1978;209;63.45;0.9
1979;208;63.3;0.9
1980;207;63.15;0.9
1981;206;63.0;0.9
1982;205;62.85;0.9
1983;204;62.7;0.9
1984;203;62.55;0.9
1985;202;62.4;0.9
1986;201;62.25;0.9
1987;199;62.1;0.9
1988;198;61.95;0.9
1989;197;61.8;0.9
1990;197;61.65;0.9
1991;197;61.5;0.9
1992;197;61.35;0.9
1993;198;61.2;0.9
1994;199;61.05;0.9
1995;200;60.9;0.9
1996;201;60.75;0.9
1997;203;60.6;0.9
1998;204;60.45;0.9
1999;206;60.3;0.9
2000;208;60.15;0.9
2001;210;60.0;0.9
2002;213;59.85;0.9
2003;217;59.7;0.9
2004;220;59.55;0.9
2005;222;59.4;0.9
2006;224;59.25;0.9
2007;226;59.1;0.9
2008;227;58.95;0.9
2009;228;58.8;0.9
2010;229;58.65;0.9
2011;229;58.5;0.9
2012;229;58.35;0.9
2013;230;58.2;0.9
2014;230;58.05;0.9
2015;230;57.9;0.9
2016;229;57.75;0.9
2017;229;57.6;0.9
2018;229;57.45;0.9
2019;229;57.3;0.9
2020;229;57.15;0.9
2021;229;57.0;0.9
2022;229;56.85;0.9
2023;229;56.7;0.9
2024;229;56.55;0.9
2025;229;56.4;0.9
2026;229;56.25;0.9
2027;229;56.1;0.9
2028;230;55.95;0.9
2029;230;55.8;0.9
2030;230;55.65;0.9
2031;230;55.5;0.9
2032;231;55.35;0.9
2033;231;55.2;0.9
2034;231;55.05;0.9
2035;232;54.9;0.9
2036;232;54.75;0.9
2037;233;54.6;0.9
2038;233;54.45;0.9
2039;234;54.3;0.9
2040;234;54.15;0.9
2041;234;54.0;0.9
2042;235;53.85;0.9
2043;235;53.7;0.9
2044;236;53.55;0.9
2045;236;53.4;0.9
2046;237;53.25;0.9
2047;237;53.1;0.9
2048;238;52.95;0.9
2049;238;52.8;0.9
2050;239;52.65;0.9
2051;239;52.5;0.9
2052;240;52.35;0.9
2053;240;52.2;0.9
2054;241;52.05;0.9
2055;241;51.9;0.9
2056;242;51.75;0.9
2057;242;51.6;0.9
2058;243;51.45;0.9
2059;244;51.3;0.9
2060;244;51.15;0.9
2061;245;51.0;0.9
2062;246;50.85;0.9
2063;246;50.7;0.9
2064;247;50.55;0.9
2065;248;50.4;0.9
2066;248;50.25;0.9
2067;249;50.1;0.9
2068;249;49.95;0.9
2069;250;49.8;0.9
2070;251;49.65;0.9
2071;251;49.5;0.9
2072;252;49.35;0.9
2073;252;49.2;0.9
2074;253;49.05;0.9
2075;254;48.9;0.9
2076;254;48.75;0.9
2077;255;48.6;0.9
2078;256;48.45;0.9
2079;256;48.3;0.9
2080;257;48.15;0.9
2081;258;48.0;0.9
2082;258;47.85;0.9
2083;259;47.7;0.9
2084;260;47.55;0.9
2085;260;47.4;0.9
2086;261;47.25;0.9
2087;262;47.1;0.9
2088;263;46.95;0.9
2089;263;46.8;0.9
2090;264;46.65;0.9
2091;265;46.5;0.9
2092;265;46.35;0.9
2093;266;46.2;0.9
2094;267;46.05;0.9
2095;268;45.9;0.9
2096;269;45.75;0.9
2097;269;45.6;0.9
2098;270;45.45;0.9
2099;271;45.3;0.9
2100;271;45.15;0.9
2101;272;45.0;0.9
2102;273;44.85;0.9
2103;273;44.7;0.9
2104;274;44.55;0.9
2105;275;44.4;0.9
2106;276;44.25;0.9
2107;277;44.1;0.9
2108;278;43.95;0.9
2109;279;43.8;0.9
2110;280;43.65;0.9
2111;281;43.5;0.9
2112;282;43.35;0.9
2113;283;43.2;0.9
2114;284;43.05;0.9
2115;285;42.9;0.9
2116;286;42.75;0.9
2117;288;42.6;0.9
2118;290;42.45;0.9
2119;294;42.3;0.9
2120;298;42.15;0.9
2121;304;42.0;0.9
2122;310;41.85;0.9
2123;317;41.7;0.9
2124;324;41.55;0.9
2125;331;41.4;0.9
2126;338;41.25;0.9
2127;345;41.1;0.9
2128;352;40.95;0.9
2129;358;40.8;0.9
2130;364;40.65;0.9
2131;370;40.5;0.9
2132;374;40.35;0.9
2133;378;40.2;0.9
2134;381;40.05;0.9
2135;384;39.9;0.9
2136;386;39.75;0.9
2137;387;39.6;0.9
2138;388;39.45;0.9
2139;388;39.3;0.9
2140;389;39.15;0.9
2141;389;39.0;0.9
2142;389;38.85;0.9
2143;389;38.7;0.9
2144;388;38.55;0.9
2145;388;38.4;0.9
2146;387;38.25;0.9
2147;387;38.1;0.9
2148;387;37.95;0.9
2149;386;37.8;0.9
2150;385;37.65;0.9
2151;385;37.5;0.9
2152;384;37.35;0.9
2153;384;37.2;0.9
2154;383;37.05;0.9
2155;382;36.9;0.9
2156;382;36.75;0.9
2157;381;36.6;0.9
2158;381;36.45;0.9
2159;380;36.3;0.9
2160;379;36.15;0.9
2161;379;36.0;0.9
2162;378;35.85;0.9
2163;377;35.7;0.9
2164;377;35.55;0.9
2165;376;35.4;0.9
2166;376;35.25;0.9
2167;375;35.1;0.9
2168;375;34.95;0.9
2169;374;34.8;0.9
2170;373;34.65;0.9
2171;372;34.5;0.9
2172;371;34.35;0.9
2173;371;34.2;0.9
2174;370;34.05;0.9
2175;369;33.9;0.9
2176;368;33.75;0.9
2177;368;33.6;0.9
2178;368;33.45;0.9
2179;367;33.3;0.9
2180;367;33.15;0.9
2181;367;33.0;0.9
2182;366;32.85;0.9
2183;366;32.7;0.9
2184;366;32.55;0.9
2185;365;32.4;0.9
2186;364;32.25;0.9
2187;364;32.1;0.9
2188;363;31.95;0.9
2189;362;31.8;0.9
2190;362;31.65;0.9
2191;361;31.5;0.9
2192;361;31.35;0.9
2193;360;31.2;0.9
2194;360;31.05;0.9
2195;359;30.9;0.9
2196;358;30.75;0.9
2197;358;30.6;0.9
2198;357;30.45;0.9
2199;357;30.3;0.9
2200;357;30.15;0.9
2201;356;30.0;0.9
2202;356;29.85;0.9
2203;355;29.7;0.9
2204;355;29.55;0.9
2205;354;29.4;0.9
2206;354;29.25;0.9
2207;353;29.1;0.9
2208;353;28.95;0.9
2209;353;28.8;0.9
2210;352;28.65;0.9
2211;352;28.5;0.9
2212;351;28.35;0.9
2213;351;28.2;0.9
2214;350;28.05;0.9
2215;350;27.9;0.9
2216;349;27.75;0.9
2217;348;27.6;0.9
2218;347;27.45;0.9
2219;345;27.3;0.9
2220;343;27.15;0.9
2221;340;27.0;0.9
2222;337;26.85;0.9
2223;333;26.7;0.9
2224;329;26.55;0.9
2225;325;26.4;0.9
